CONFIG: ticks=100000 ptrmode=pool pool=on layout=multimap
TRADE | AAPL @ 101.474 x100 | ts=5349465415582400
TRADE | AAPL @ 122.567 x100 | ts=5349465478407800
TRADE | AAPL @ 149.486 x100 | ts=5349465478467800
TRADE | AAPL @ 127.985 x100 | ts=5349465478486800
TRADE | AAPL @ 176.159 x100 | ts=5349465478505100
TRADE | AAPL @ 108.357 x100 | ts=5349465478523400
TRADE | AAPL @ 157.072 x100 | ts=5349465478561500
TRADE | AAPL @ 131.403 x100 | ts=5349465478590300
TRADE | AAPL @ 121.561 x100 | ts=5349465478608500
TRADE | AAPL @ 121.202 x100 | ts=5349465478677400
TRADE | AAPL @ 172.746 x100 | ts=5349465478696800
TRADE | AAPL @ 112.194 x100 | ts=5349465478735900
TRADE | AAPL @ 176.812 x100 | ts=5349465478754800
TRADE | AAPL @ 116.236 x100 | ts=5349465478774500
TRADE | AAPL @ 177.357 x100 | ts=5349465478794400
TRADE | AAPL @ 134.819 x100 | ts=5349465478823400
TRADE | AAPL @ 128.276 x100 | ts=5349465478852500
TRADE | AAPL @ 161.496 x100 | ts=5349465478881100
TRADE | AAPL @ 121.434 x100 | ts=5349465478919300
TRADE | AAPL @ 161.674 x100 | ts=5349465478939100
TRADE | AAPL @ 144.109 x100 | ts=5349465478967700
TRADE | AAPL @ 110.964 x100 | ts=5349465478987600
TRADE | AAPL @ 148.135 x100 | ts=5349465479027100
TRADE | AAPL @ 150.714 x100 | ts=5349465479157500
TRADE | AAPL @ 124.13 x100 | ts=5349465479177600
TRADE | AAPL @ 142.476 x100 | ts=5349465479224500
TRADE | AAPL @ 139.336 x100 | ts=5349465479261900
TRADE | AAPL @ 164.81 x100 | ts=5349465479329800
TRADE | AAPL @ 167.046 x100 | ts=5349465479357700
TRADE | AAPL @ 167.202 x100 | ts=5349465479385700
TRADE | AAPL @ 125.325 x100 | ts=5349465479403900
TRADE | AAPL @ 129.225 x100 | ts=5349465479431800
TRADE | AAPL @ 106.506 x100 | ts=5349465479479600
TRADE | AAPL @ 167.807 x100 | ts=5349465479498100
TRADE | AAPL @ 149.887 x100 | ts=5349465480707700
TRADE | AAPL @ 158.795 x100 | ts=5349465480735600
TRADE | AAPL @ 128.298 x100 | ts=5349465480791900
TRADE | AAPL @ 115.894 x100 | ts=5349465480839200
TRADE | AAPL @ 156.752 x100 | ts=5349465480876700
TRADE | AAPL @ 122.206 x100 | ts=5349465480895100
TRADE | AAPL @ 155.483 x100 | ts=5349465480922500
TRADE | AAPL @ 175.354 x100 | ts=5349465480940800
TRADE | AAPL @ 149.146 x100 | ts=5349465480968500
TRADE | AAPL @ 132.634 x100 | ts=5349465480986500
TRADE | AAPL @ 117.86 x100 | ts=5349465481034600
TRADE | AAPL @ 112.244 x100 | ts=5349465481081600
TRADE | AAPL @ 155.056 x100 | ts=5349465481128600
TRADE | AAPL @ 154.442 x100 | ts=5349465481157200
TRADE | AAPL @ 132.351 x100 | ts=5349465481194800
TRADE | AAPL @ 125.406 x100 | ts=5349465481222400
TRADE | AAPL @ 157.093 x100 | ts=5349465481259100
TRADE | AAPL @ 159.278 x100 | ts=5349465481286900
TRADE | AAPL @ 173.333 x100 | ts=5349465481334000
TRADE | AAPL @ 119.322 x100 | ts=5349465481352200
TRADE | AAPL @ 176.387 x100 | ts=5349465481370000
TRADE | AAPL @ 113.493 x100 | ts=5349465481388100
TRADE | AAPL @ 126.879 x100 | ts=5349465481415300
TRADE | AAPL @ 114.911 x100 | ts=5349465481442700
TRADE | AAPL @ 177.409 x100 | ts=5349465481460400
TRADE | AAPL @ 118.048 x100 | ts=5349465481479000
TRADE | AAPL @ 169.871 x100 | ts=5349465481536000
TRADE | AAPL @ 158.203 x100 | ts=5349465481554200
TRADE | AAPL @ 177.714 x100 | ts=5349465481572500
TRADE | AAPL @ 132.01 x100 | ts=5349465481590700
TRADE | AAPL @ 177.725 x100 | ts=5349465481628100
TRADE | AAPL @ 153.841 x100 | ts=5349465481655600
TRADE | AAPL @ 144.9 x100 | ts=5349465481702900
TRADE | AAPL @ 109.851 x100 | ts=5349465481720900
TRADE | AAPL @ 150.376 x100 | ts=5349465481748900
TRADE | AAPL @ 177.752 x100 | ts=5349465481767500
TRADE | AAPL @ 116.882 x100 | ts=5349465481805900
TRADE | AAPL @ 136.817 x100 | ts=5349465481833400
TRADE | AAPL @ 177.903 x100 | ts=5349465481851700
TRADE | AAPL @ 135.338 x100 | ts=5349465481889200
TRADE | AAPL @ 105.321 x100 | ts=5349465481916700
TRADE | AAPL @ 169.609 x100 | ts=5349465481934700
TRADE | AAPL @ 177.908 x100 | ts=5349465481962700
TRADE | AAPL @ 123.358 x100 | ts=5349465482000600
TRADE | AAPL @ 175.885 x100 | ts=5349465482038300
TRADE | AAPL @ 130.589 x100 | ts=5349465482098300
TRADE | AAPL @ 127.775 x100 | ts=5349465482149800
TRADE | AAPL @ 132.828 x100 | ts=5349465482199800
TRADE | AAPL @ 158.031 x100 | ts=5349465482259700
TRADE | AAPL @ 137.096 x100 | ts=5349465482300400
TRADE | AAPL @ 147.371 x100 | ts=5349465482342800
TRADE | AAPL @ 144.094 x100 | ts=5349465482372700
TRADE | AAPL @ 173.65 x100 | ts=5349465482403500
TRADE | AAPL @ 132.495 x100 | ts=5349465482423100
TRADE | AAPL @ 107.979 x100 | ts=5349465482473700
TRADE | AAPL @ 138.733 x100 | ts=5349465482503100
TRADE | AAPL @ 108.452 x100 | ts=5349465482558200
TRADE | AAPL @ 174.147 x100 | ts=5349465482577500
TRADE | AAPL @ 149.45 x100 | ts=5349465482658200
TRADE | AAPL @ 155.974 x100 | ts=5349465482698400
TRADE | AAPL @ 175.53 x100 | ts=5349465482727900
TRADE | AAPL @ 142.102 x100 | ts=5349465482790000
TRADE | AAPL @ 126.994 x100 | ts=5349465482841600
TRADE | AAPL @ 161.871 x100 | ts=5349465482882300
TRADE | AAPL @ 128.532 x100 | ts=5349465484269100
TRADE | AAPL @ 118.277 x100 | ts=5349465484338800
TRADE | AAPL @ 140.093 x100 | ts=5349465484535800
TRADE | AAPL @ 149.87 x100 | ts=5349465484574400
TRADE | AAPL @ 104.522 x100 | ts=5349465484635300
TRADE | AAPL @ 155.786 x100 | ts=5349465484739600
TRADE | AAPL @ 109.751 x100 | ts=5349465484772900
TRADE | AAPL @ 123.635 x100 | ts=5349465484881500
TRADE | AAPL @ 113.493 x100 | ts=5349465484959600
TRADE | AAPL @ 103.03 x100 | ts=5349465485034800
TRADE | AAPL @ 153.576 x100 | ts=5349465485064800
TRADE | AAPL @ 117.594 x100 | ts=5349465485123700
TRADE | AAPL @ 145.22 x100 | ts=5349465485236300
TRADE | AAPL @ 148.847 x100 | ts=5349465485271700
TRADE | AAPL @ 144.041 x100 | ts=5349465485315900
TRADE | AAPL @ 155.529 x100 | ts=5349465485395700
TRADE | AAPL @ 118.045 x100 | ts=5349465485416700
TRADE | AAPL @ 156.779 x100 | ts=5349465485496100
TRADE | AAPL @ 167.593 x100 | ts=5349465485550000
TRADE | AAPL @ 114.882 x100 | ts=5349465485597600
TRADE | AAPL @ 174.562 x100 | ts=5349465485616500
TRADE | AAPL @ 121.677 x100 | ts=5349465485675700
TRADE | AAPL @ 117.154 x100 | ts=5349465485704800
TRADE | AAPL @ 113.358 x100 | ts=5349465485734200
TRADE | AAPL @ 117.918 x100 | ts=5349465485763500
TRADE | AAPL @ 175.051 x100 | ts=5349465485782200
TRADE | AAPL @ 110.043 x100 | ts=5349465485801200
TRADE | AAPL @ 104.183 x100 | ts=5349465485830700
TRADE | AAPL @ 107.802 x100 | ts=5349465485860600
TRADE | AAPL @ 176.406 x100 | ts=5349465485880700
TRADE | AAPL @ 159.87 x100 | ts=5349465485930200
TRADE | AAPL @ 178.016 x100 | ts=5349465485990300
TRADE | AAPL @ 178.209 x100 | ts=5349465486020500
TRADE | AAPL @ 137.418 x100 | ts=5349465486115000
TRADE | AAPL @ 106.308 x100 | ts=5349465486135800
TRADE | AAPL @ 148.093 x100 | ts=5349465486177000
TRADE | AAPL @ 158.022 x100 | ts=5349465486239700
TRADE | AAPL @ 116.709 x100 | ts=5349465486304300
TRADE | AAPL @ 157.477 x100 | ts=5349465486401500
TRADE | AAPL @ 139.991 x100 | ts=5349465486435500
TRADE | AAPL @ 108.137 x100 | ts=5349465486471800
TRADE | AAPL @ 111.776 x100 | ts=5349465486505300
TRADE | AAPL @ 158.559 x100 | ts=5349465486523700
TRADE | AAPL @ 133.719 x100 | ts=5349465486591400
TRADE | AAPL @ 123.18 x100 | ts=5349465486610200
TRADE | AAPL @ 116.731 x100 | ts=5349465486638100
TRADE | AAPL @ 160.23 x100 | ts=5349465486675400
TRADE | AAPL @ 170.321 x100 | ts=5349465486703900
TRADE | AAPL @ 113.095 x100 | ts=5349465486741800
TRADE | AAPL @ 110.811 x100 | ts=5349465486790300
TRADE | AAPL @ 169.79 x100 | ts=5349465486830300
TRADE | AAPL @ 147.324 x100 | ts=5349465486868100
TRADE | AAPL @ 148.519 x100 | ts=5349465486925200
TRADE | AAPL @ 100.295 x100 | ts=5349465486944100
TRADE | AAPL @ 163.962 x100 | ts=5349465486962600
TRADE | AAPL @ 107.941 x100 | ts=5349465487028500
TRADE | AAPL @ 140.748 x100 | ts=5349465487057500
TRADE | AAPL @ 168.514 x100 | ts=5349465487075900
TRADE | AAPL @ 170.638 x100 | ts=5349465487123000
TRADE | AAPL @ 134.32 x100 | ts=5349465487141500
TRADE | AAPL @ 170.732 x100 | ts=5349465487159400
TRADE | AAPL @ 138.625 x100 | ts=5349465487202900
TRADE | AAPL @ 171.216 x100 | ts=5349465487233500
TRADE | AAPL @ 155.581 x100 | ts=5349465487282300
TRADE | AAPL @ 124.75 x100 | ts=5349465488762400
TRADE | AAPL @ 115.371 x100 | ts=5349465488849900
TRADE | AAPL @ 158.67 x100 | ts=5349465488868400
TRADE | AAPL @ 164.538 x100 | ts=5349465488915600
TRADE | AAPL @ 116.346 x100 | ts=5349465488934300
TRADE | AAPL @ 166.094 x100 | ts=5349465488991100
TRADE | AAPL @ 156.62 x100 | ts=5349465489039200
TRADE | AAPL @ 101.366 x100 | ts=5349465489096400
TRADE | AAPL @ 156.347 x100 | ts=5349465489133700
TRADE | AAPL @ 153.914 x100 | ts=5349465489213100
TRADE | AAPL @ 128.955 x100 | ts=5349465489251300
TRADE | AAPL @ 161.231 x100 | ts=5349465489270300
TRADE | AAPL @ 107.317 x100 | ts=5349465489288800
TRADE | AAPL @ 109.544 x100 | ts=5349465489316400
TRADE | AAPL @ 126.599 x100 | ts=5349465489382800
TRADE | AAPL @ 150.135 x100 | ts=5349465489422000
TRADE | AAPL @ 135.875 x100 | ts=5349465489440800
TRADE | AAPL @ 145.595 x100 | ts=5349465489479700
TRADE | AAPL @ 161.447 x100 | ts=5349465489508700
TRADE | AAPL @ 163.322 x100 | ts=5349465489537500
TRADE | AAPL @ 105.159 x100 | ts=5349465489556800
TRADE | AAPL @ 171.147 x100 | ts=5349465489575600
TRADE | AAPL @ 150.977 x100 | ts=5349465489603900
TRADE | AAPL @ 173.293 x100 | ts=5349465489643000
TRADE | AAPL @ 122.549 x100 | ts=5349465489662200
TRADE | AAPL @ 132.856 x100 | ts=5349465489691600
TRADE | AAPL @ 161.407 x100 | ts=5349465489730400
TRADE | AAPL @ 173.69 x100 | ts=5349465489759300
TRADE | AAPL @ 131.896 x100 | ts=5349465489778200
TRADE | AAPL @ 141.389 x100 | ts=5349465489806300
TRADE | AAPL @ 173.916 x100 | ts=5349465489824600
TRADE | AAPL @ 119.853 x100 | ts=5349465489843200
TRADE | AAPL @ 144.064 x100 | ts=5349465489880900
TRADE | AAPL @ 118.875 x100 | ts=5349465489899100
TRADE | AAPL @ 174.513 x100 | ts=5349465489917100
TRADE | AAPL @ 100.793 x100 | ts=5349465489954700
TRADE | AAPL @ 170.389 x100 | ts=5349465489973500
TRADE | AAPL @ 161.993 x100 | ts=5349465490020300
TRADE | AAPL @ 139.25 x100 | ts=5349465490038500
TRADE | AAPL @ 169.706 x100 | ts=5349465490057000
TRADE | AAPL @ 124.266 x100 | ts=5349465490075000
TRADE | AAPL @ 112.933 x100 | ts=5349465490141100
TRADE | AAPL @ 102.179 x100 | ts=5349465490188600
TRADE | AAPL @ 171.249 x100 | ts=5349465490226700
TRADE | AAPL @ 131.773 x100 | ts=5349465490265000
TRADE | AAPL @ 175.1 x100 | ts=5349465490303000
TRADE | AAPL @ 150.143 x100 | ts=5349465490350800
TRADE | AAPL @ 142.681 x100 | ts=5349465490379200
TRADE | AAPL @ 154.839 x100 | ts=5349465490438100
TRADE | AAPL @ 119.967 x100 | ts=5349465490456900
TRADE | AAPL @ 162.197 x100 | ts=5349465490494400
TRADE | AAPL @ 167.504 x100 | ts=5349465490547900
TRADE | AAPL @ 173.065 x100 | ts=5349465490576700
TRADE | AAPL @ 111.533 x100 | ts=5349465490654900
TRADE | AAPL @ 154.471 x100 | ts=5349465490674100
TRADE | AAPL @ 135.747 x100 | ts=5349465490712500
TRADE | AAPL @ 147.358 x100 | ts=5349465490732000
TRADE | AAPL @ 105.523 x100 | ts=5349465490750800
TRADE | AAPL @ 167.088 x100 | ts=5349465490777900
TRADE | AAPL @ 115.147 x100 | ts=5349465490837300
TRADE | AAPL @ 127.872 x100 | ts=5349465490867600
TRADE | AAPL @ 134.304 x100 | ts=5349465490905700
TRADE | AAPL @ 142.979 x100 | ts=5349465490954600
TRADE | AAPL @ 145.833 x100 | ts=5349465490982700
TRADE | AAPL @ 113.037 x100 | ts=5349465492176400
TRADE | AAPL @ 135.445 x100 | ts=5349465492217300
TRADE | AAPL @ 172.831 x100 | ts=5349465492246100
TRADE | AAPL @ 173.19 x100 | ts=5349465492296100
TRADE | AAPL @ 117.629 x100 | ts=5349465492315200
TRADE | AAPL @ 124.74 x100 | ts=5349465492345800
TRADE | AAPL @ 121.709 x100 | ts=5349465492374800
TRADE | AAPL @ 105.596 x100 | ts=5349465492403500
TRADE | AAPL @ 138.628 x100 | ts=5349465492460800
TRADE | AAPL @ 165.289 x100 | ts=5349465492479500
TRADE | AAPL @ 142.847 x100 | ts=5349465492507500
TRADE | AAPL @ 142.306 x100 | ts=5349465492535900
TRADE | AAPL @ 144.777 x100 | ts=5349465492602900
TRADE | AAPL @ 101.87 x100 | ts=5349465492622000
TRADE | AAPL @ 147.616 x100 | ts=5349465492640100
TRADE | AAPL @ 174.169 x100 | ts=5349465492668500
TRADE | AAPL @ 129.766 x100 | ts=5349465492687300
TRADE | AAPL @ 175.176 x100 | ts=5349465492705700
TRADE | AAPL @ 140.264 x100 | ts=5349465492753400
TRADE | AAPL @ 113.336 x100 | ts=5349465492812200
TRADE | AAPL @ 105.062 x100 | ts=5349465492862600
TRADE | AAPL @ 148.267 x100 | ts=5349465492882100
TRADE | AAPL @ 129.22 x100 | ts=5349465492900500
TRADE | AAPL @ 127.111 x100 | ts=5349465492928700
TRADE | AAPL @ 177.052 x100 | ts=5349465492967200
TRADE | AAPL @ 111.771 x100 | ts=5349465493025600
TRADE | AAPL @ 166.234 x100 | ts=5349465493044600
TRADE | AAPL @ 141.94 x100 | ts=5349465493063000
TRADE | AAPL @ 114.393 x100 | ts=5349465493091400
TRADE | AAPL @ 177.542 x100 | ts=5349465493110200
TRADE | AAPL @ 163.038 x100 | ts=5349465493158700
TRADE | AAPL @ 164.353 x100 | ts=5349465493196900
TRADE | AAPL @ 128.404 x100 | ts=5349465493264000
TRADE | AAPL @ 129.617 x100 | ts=5349465493292800
TRADE | AAPL @ 132.302 x100 | ts=5349465493320600
TRADE | AAPL @ 129.823 x100 | ts=5349465493430900
TRADE | AAPL @ 165.095 x100 | ts=5349465493449700
TRADE | AAPL @ 139.635 x100 | ts=5349465493487200
TRADE | AAPL @ 124.104 x100 | ts=5349465493515000
TRADE | AAPL @ 145.099 x100 | ts=5349465493542800
TRADE | AAPL @ 103.889 x100 | ts=5349465493570600
TRADE | AAPL @ 175.181 x100 | ts=5349465493589100
TRADE | AAPL @ 150.799 x100 | ts=5349465493635700
TRADE | AAPL @ 147.474 x100 | ts=5349465493653800
TRADE | AAPL @ 153.486 x100 | ts=5349465493671900
TRADE | AAPL @ 153.383 x100 | ts=5349465493728100
TRADE | AAPL @ 155.055 x100 | ts=5349465493765400
TRADE | AAPL @ 157.255 x100 | ts=5349465493793400
TRADE | AAPL @ 108.442 x100 | ts=5349465493832300
TRADE | AAPL @ 123.335 x100 | ts=5349465493939400
TRADE | AAPL @ 153.395 x100 | ts=5349465493958000
TRADE | AAPL @ 126.645 x100 | ts=5349465493995400
TRADE | AAPL @ 152.227 x100 | ts=5349465494014000
TRADE | AAPL @ 128.226 x100 | ts=5349465494032200
TRADE | AAPL @ 122.192 x100 | ts=5349465494087800
TRADE | AAPL @ 131.814 x100 | ts=5349465494105700
TRADE | AAPL @ 163.778 x100 | ts=5349465494133500
TRADE | AAPL @ 114.281 x100 | ts=5349465494170900
TRADE | AAPL @ 167.69 x100 | ts=5349465494189200
TRADE | AAPL @ 101.041 x100 | ts=5349465494245900
TRADE | AAPL @ 140.399 x100 | ts=5349465494293000
TRADE | AAPL @ 152.118 x100 | ts=5349465494311100
TRADE | AAPL @ 160.447 x100 | ts=5349465494339600
TRADE | AAPL @ 163.029 x100 | ts=5349465494387100
TRADE | AAPL @ 123.664 x100 | ts=5349465495608100
TRADE | AAPL @ 139.481 x100 | ts=5349465495694000
TRADE | AAPL @ 171.339 x100 | ts=5349465495711900
TRADE | AAPL @ 134.562 x100 | ts=5349465495730400
TRADE | AAPL @ 172.137 x100 | ts=5349465495767100
TRADE | AAPL @ 129.63 x100 | ts=5349465495785800
TRADE | AAPL @ 169.113 x100 | ts=5349465495813100
TRADE | AAPL @ 133.565 x100 | ts=5349465495870000
TRADE | AAPL @ 122.52 x100 | ts=5349465495926700
TRADE | AAPL @ 167.235 x100 | ts=5349465495963600
TRADE | AAPL @ 141.691 x100 | ts=5349465496001100
TRADE | AAPL @ 156.782 x100 | ts=5349465496028600
TRADE | AAPL @ 136.924 x100 | ts=5349465496094400
TRADE | AAPL @ 177.084 x100 | ts=5349465496132000
TRADE | AAPL @ 140.272 x100 | ts=5349465496150100
TRADE | AAPL @ 128.396 x100 | ts=5349465496196800
TRADE | AAPL @ 135.428 x100 | ts=5349465496224600
TRADE | AAPL @ 129.674 x100 | ts=5349465496253000
TRADE | AAPL @ 130.695 x100 | ts=5349465496299600
TRADE | AAPL @ 155.819 x100 | ts=5349465496318100
TRADE | AAPL @ 107.453 x100 | ts=5349465496336600
TRADE | AAPL @ 152.321 x100 | ts=5349465496373700
TRADE | AAPL @ 109.58 x100 | ts=5349465496391900
TRADE | AAPL @ 102.749 x100 | ts=5349465496420100
TRADE | AAPL @ 178.246 x100 | ts=5349465496457700
TRADE | AAPL @ 153.247 x100 | ts=5349465496486100
TRADE | AAPL @ 156.208 x100 | ts=5349465496514300
TRADE | AAPL @ 153.23 x100 | ts=5349465496561300
TRADE | AAPL @ 123.114 x100 | ts=5349465496579900
TRADE | AAPL @ 178.252 x100 | ts=5349465496598500
TRADE | AAPL @ 113.736 x100 | ts=5349465496636600
TRADE | AAPL @ 104.927 x100 | ts=5349465496664700
TRADE | AAPL @ 134.393 x100 | ts=5349465496711600
TRADE | AAPL @ 126.773 x100 | ts=5349465496740200
TRADE | AAPL @ 154.974 x100 | ts=5349465496758800
TRADE | AAPL @ 136.086 x100 | ts=5349465496787200
TRADE | AAPL @ 155.098 x100 | ts=5349465496825400
TRADE | AAPL @ 115.689 x100 | ts=5349465496853600
TRADE | AAPL @ 147.602 x100 | ts=5349465496931800
TRADE | AAPL @ 151.901 x100 | ts=5349465496961000
TRADE | AAPL @ 110.296 x100 | ts=5349465496979500
TRADE | AAPL @ 155.956 x100 | ts=5349465496998600
TRADE | AAPL @ 145.423 x100 | ts=5349465497027200
TRADE | AAPL @ 125.607 x100 | ts=5349465497046200
TRADE | AAPL @ 119.186 x100 | ts=5349465497074800
TRADE | AAPL @ 159.84 x100 | ts=5349465497093600
TRADE | AAPL @ 162.409 x100 | ts=5349465497176200
TRADE | AAPL @ 119.743 x100 | ts=5349465497205600
TRADE | AAPL @ 132.197 x100 | ts=5349465497253300
TRADE | AAPL @ 107.635 x100 | ts=5349465497293600
TRADE | AAPL @ 117.455 x100 | ts=5349465497330000
TRADE | AAPL @ 122.998 x100 | ts=5349465497380000
TRADE | AAPL @ 150.049 x100 | ts=5349465497399800
TRADE | AAPL @ 150.634 x100 | ts=5349465497429100
TRADE | AAPL @ 169.644 x100 | ts=5349465497494000
TRADE | AAPL @ 108.18 x100 | ts=5349465497512700
TRADE | AAPL @ 134.004 x100 | ts=5349465497549400
TRADE | AAPL @ 167.039 x100 | ts=5349465497595500
TRADE | AAPL @ 119.362 x100 | ts=5349465497614900
TRADE | AAPL @ 125.837 x100 | ts=5349465497661500
TRADE | AAPL @ 153.615 x100 | ts=5349465497698900
TRADE | AAPL @ 139.847 x100 | ts=5349465497726900
TRADE | AAPL @ 144.005 x100 | ts=5349465497754100
TRADE | AAPL @ 123.921 x100 | ts=5349465497772600
TRADE | AAPL @ 164.687 x100 | ts=5349465499044300
TRADE | AAPL @ 147.858 x100 | ts=5349465499115400
TRADE | AAPL @ 133.802 x100 | ts=5349465499144800
TRADE | AAPL @ 122.765 x100 | ts=5349465499164500
TRADE | AAPL @ 113.057 x100 | ts=5349465499245200
TRADE | AAPL @ 143.1 x100 | ts=5349465499285200
TRADE | AAPL @ 147.663 x100 | ts=5349465499314200
TRADE | AAPL @ 123.333 x100 | ts=5349465499332600
TRADE | AAPL @ 169.695 x100 | ts=5349465499351200
TRADE | AAPL @ 125.892 x100 | ts=5349465499370300
TRADE | AAPL @ 170.535 x100 | ts=5349465499388400
TRADE | AAPL @ 112.174 x100 | ts=5349465499407300
TRADE | AAPL @ 172.363 x100 | ts=5349465499427000
TRADE | AAPL @ 169.266 x100 | ts=5349465499455100
TRADE | AAPL @ 104.189 x100 | ts=5349465499493300
TRADE | AAPL @ 118.455 x100 | ts=5349465499522200
TRADE | AAPL @ 150.286 x100 | ts=5349465499560600
TRADE | AAPL @ 122.523 x100 | ts=5349465499579100
TRADE | AAPL @ 100.658 x100 | ts=5349465499608300
TRADE | AAPL @ 159.649 x100 | ts=5349465499638000
TRADE | AAPL @ 125.452 x100 | ts=5349465499668100
TRADE | AAPL @ 144.614 x100 | ts=5349465499737900
TRADE | AAPL @ 113.485 x100 | ts=5349465499769000
TRADE | AAPL @ 146.123 x100 | ts=5349465499788700
TRADE | AAPL @ 115.224 x100 | ts=5349465499827800
TRADE | AAPL @ 139.79 x100 | ts=5349465499847800
TRADE | AAPL @ 135.289 x100 | ts=5349465499896800
TRADE | AAPL @ 147.41 x100 | ts=5349465499935600
TRADE | AAPL @ 160.341 x100 | ts=5349465500008600
TRADE | AAPL @ 118.433 x100 | ts=5349465500307200
TRADE | AAPL @ 165.378 x100 | ts=5349465500341800
TRADE | AAPL @ 164.15 x100 | ts=5349465500379100
TRADE | AAPL @ 172.217 x100 | ts=5349465500418600
TRADE | AAPL @ 164.017 x100 | ts=5349465500473300
TRADE | AAPL @ 173.208 x100 | ts=5349465500499900
TRADE | AAPL @ 157.114 x100 | ts=5349465500540400
TRADE | AAPL @ 161.267 x100 | ts=5349465500580100
TRADE | AAPL @ 101.197 x100 | ts=5349465500605900
TRADE | AAPL @ 173.486 x100 | ts=5349465500636100
TRADE | AAPL @ 123.277 x100 | ts=5349465500667800
TRADE | AAPL @ 178.254 x100 | ts=5349465500699500
TRADE | AAPL @ 167.763 x100 | ts=5349465500746300
TRADE | AAPL @ 124.038 x100 | ts=5349465500777700
TRADE | AAPL @ 178.261 x100 | ts=5349465500808100
TRADE | AAPL @ 162.021 x100 | ts=5349465500856500
TRADE | AAPL @ 155.289 x100 | ts=5349465500967900
TRADE | AAPL @ 144.601 x100 | ts=5349465501003000
TRADE | AAPL @ 159.381 x100 | ts=5349465501065900
TRADE | AAPL @ 129.657 x100 | ts=5349465501099700
TRADE | AAPL @ 178.329 x100 | ts=5349465501149200
TRADE | AAPL @ 141.099 x100 | ts=5349465501231700
TRADE | AAPL @ 145.339 x100 | ts=5349465501280600
TRADE | AAPL @ 147.605 x100 | ts=5349465501357500
TRADE | AAPL @ 102.768 x100 | ts=5349465501414000
TRADE | AAPL @ 122.053 x100 | ts=5349465501475800
TRADE | AAPL @ 167.984 x100 | ts=5349465501517700
TRADE | AAPL @ 129.432 x100 | ts=5349465501581300
TRADE | AAPL @ 141.92 x100 | ts=5349465501620900
TRADE | AAPL @ 143.352 x100 | ts=5349465501678700
TRADE | AAPL @ 146.22 x100 | ts=5349465501707900
TRADE | AAPL @ 121.189 x100 | ts=5349465501744700
TRADE | AAPL @ 159.908 x100 | ts=5349465501783600
TRADE | AAPL @ 103.483 x100 | ts=5349465501805200
TRADE | AAPL @ 178.406 x100 | ts=5349465501842800
TRADE | AAPL @ 144.295 x100 | ts=5349465503970600
TRADE | AAPL @ 174.268 x100 | ts=5349465504046900
TRADE | AAPL @ 125.941 x100 | ts=5349465504077400
TRADE | AAPL @ 174.4 x100 | ts=5349465504107900
TRADE | AAPL @ 119.374 x100 | ts=5349465504138200
TRADE | AAPL @ 139.293 x100 | ts=5349465504213600
TRADE | AAPL @ 127.751 x100 | ts=5349465504258800
TRADE | AAPL @ 107.222 x100 | ts=5349465504337800
TRADE | AAPL @ 171.579 x100 | ts=5349465504368900
TRADE | AAPL @ 153.92 x100 | ts=5349465504474600
TRADE | AAPL @ 128.257 x100 | ts=5349465504505000
TRADE | AAPL @ 154.151 x100 | ts=5349465504596900
TRADE | AAPL @ 163.911 x100 | ts=5349465504643400
TRADE | AAPL @ 139.093 x100 | ts=5349465504673600
TRADE | AAPL @ 145.988 x100 | ts=5349465504719400
TRADE | AAPL @ 110.732 x100 | ts=5349465504765100
TRADE | AAPL @ 131.687 x100 | ts=5349465504829000
TRADE | AAPL @ 133.213 x100 | ts=5349465504988300
TRADE | AAPL @ 145.679 x100 | ts=5349465505034200
TRADE | AAPL @ 116.556 x100 | ts=5349465505109200
TRADE | AAPL @ 164.246 x100 | ts=5349465505140400
TRADE | AAPL @ 165.115 x100 | ts=5349465505218100
TRADE | AAPL @ 118.239 x100 | ts=5349465505281400
TRADE | AAPL @ 110.617 x100 | ts=5349465505329800
TRADE | AAPL @ 114.706 x100 | ts=5349465505411300
TRADE | AAPL @ 162.109 x100 | ts=5349465505443800
TRADE | AAPL @ 139.976 x100 | ts=5349465505489500
TRADE | AAPL @ 110.065 x100 | ts=5349465505552000
TRADE | AAPL @ 114.13 x100 | ts=5349465505700900
TRADE | AAPL @ 153.049 x100 | ts=5349465505732400
TRADE | AAPL @ 158.494 x100 | ts=5349465505823800
TRADE | AAPL @ 148.808 x100 | ts=5349465505905700
TRADE | AAPL @ 142.742 x100 | ts=5349465506065700
TRADE | AAPL @ 129.49 x100 | ts=5349465506135700
TRADE | AAPL @ 149.49 x100 | ts=5349465506168500
TRADE | AAPL @ 108.468 x100 | ts=5349465506230300
TRADE | AAPL @ 155.261 x100 | ts=5349465506261400
TRADE | AAPL @ 144.94 x100 | ts=5349465506306600
TRADE | AAPL @ 122.064 x100 | ts=5349465506336900
TRADE | AAPL @ 159.198 x100 | ts=5349465506367400
TRADE | AAPL @ 156.917 x100 | ts=5349465506413300
TRADE | AAPL @ 161.643 x100 | ts=5349465506460200
TRADE | AAPL @ 170.639 x100 | ts=5349465506539200
TRADE | AAPL @ 170.962 x100 | ts=5349465506586200
TRADE | AAPL @ 172.184 x100 | ts=5349465506632300
TRADE | AAPL @ 163.857 x100 | ts=5349465506677700
TRADE | AAPL @ 102.403 x100 | ts=5349465506738700
